Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,WSC,BAA,NA,23,NA,NA,29,89,0.326,13,28,0.464,NA,5,45,71
Career,NA,,BAA,NA,23,NA,NA,29,89,0.326,13,28,0.464,NA,5,45,71
