,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,23,ATL,NBA,,7,11,0,1,7,11,7,9,7,9,13,4,3,4,5,6,16,12.9
1996-97,24,ATL,NBA,29:02,9,18,0,0,9,18,9,10,5,8,10,3,3,1,3,6,19,17.6
1997-98,25,ATL,NBA,44:20,16,21,1,1,15,20,9,12,7,11,15,5,3,2,5,6,39,31.3
1998-99,26,ATL,NBA,44:41,10,18,0,1,10,18,9,10,7,8,15,3,4,3,4,6,24,17.7
1999-00,27,ATL,NBA,48:01,11,20,1,1,11,20,11,15,6,11,14,4,5,3,5,6,24,23.2
2000-01,28,ATL,NBA,42:35,10,18,0,1,10,18,9,18,9,7,15,3,6,3,6,6,23,19.3
2001-02,29,ATL,NBA,38:15,7,12,1,1,7,12,4,6,4,7,11,2,3,2,3,4,16,17.0
2002-03,30,ATL,NBA,41:55,6,9,0,1,6,9,7,8,7,14,21,4,2,4,4,6,17,16.0
2003-04,31,ATL,NBA,17:39,4,6,0,0,4,6,3,4,3,5,8,1,1,2,2,1,9,10.6
2004-05,32,DAL,NBA,32:24,6,11,0,1,6,11,5,7,9,10,17,2,3,3,3,6,12,16.8
2005-06,33,CLE,NBA,31:50,7,9,0,0,7,9,4,4,6,6,12,1,2,2,2,4,16,18.3
2006-07,34,PHI,NBA,27:22,6,7,0,0,6,7,7,8,5,5,9,2,2,2,2,6,13,15.1
Career,,,,48:01,16,21,1,1,15,20,11,18,9,14,21,5,6,4,6,6,39,31.3
9 Seasons,,ATL,NBA,48:01,16,21,1,1,15,20,11,18,9,14,21,5,6,4,6,6,39,31.3
1 Season,,DAL,NBA,32:24,6,11,0,1,6,11,5,7,9,10,17,2,3,3,3,6,12,16.8
1 Season,,CLE,NBA,31:50,7,9,0,0,7,9,4,4,6,6,12,1,2,2,2,4,16,18.3
1 Season,,PHI,NBA,27:22,6,7,0,0,6,7,7,8,5,5,9,2,2,2,2,6,13,15.1
