Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,23,ATL,NBA,PF,79,4,1416,192,434,0.442,0,3,0,192,431,0.445,0.442,119,200,0.595,164,192,356,51,44,43,87,217,503
1996-97,24,ATL,NBA,PF,30,0,501,77,162,0.475,0,0,NA,77,162,0.475,0.475,45,75,0.6,47,69,116,23,21,6,29,73,199
1997-98,25,ATL,NBA,PF,69,33,2000,365,753,0.485,3,6,0.5,362,747,0.485,0.487,253,388,0.652,200,242,442,73,42,36,110,175,986
1998-99,26,ATL,NBA,SF,38,37,1142,187,423,0.442,0,1,0,187,422,0.443,0.442,100,149,0.671,100,150,250,28,33,19,58,96,474
1999-00,27,ATL,NBA,PF,82,82,2775,429,930,0.461,1,10,0.1,428,920,0.465,0.462,224,334,0.671,265,306,571,77,81,54,139,233,1083
2000-01,28,ATL,NBA,PF,73,42,1810,298,671,0.444,0,1,0,298,670,0.445,0.444,173,271,0.638,180,226,406,50,51,29,126,164,769
2001-02,29,ATL,NBA,PF,26,1,422,59,116,0.509,1,1,1,58,115,0.504,0.513,24,45,0.533,31,66,97,11,11,15,21,40,143
2002-03,30,ATL,NBA,C,82,3,1494,153,327,0.468,0,2,0,153,325,0.471,0.468,88,138,0.638,156,242,398,41,33,32,61,168,394
2003-04,31,ATL,NBA,PF,6,0,68,10,21,0.476,0,0,NA,10,21,0.476,0.476,4,6,0.667,11,10,21,2,1,2,3,1,24
2004-05,32,DAL,NBA,PF,78,10,1203,116,220,0.527,0,2,0,116,218,0.532,0.527,41,76,0.539,164,184,348,21,29,37,49,149,273
2005-06,33,CLE,NBA,C,51,3,531,47,91,0.516,0,0,NA,47,91,0.516,0.516,33,49,0.673,60,77,137,10,9,12,22,58,127
2006-07,34,PHI,NBA,PF,38,5,418,43,67,0.642,0,0,NA,43,67,0.642,0.642,33,47,0.702,48,59,107,10,9,12,12,62,119
Career,NA,,NBA,,652,220,13780,1976,4215,0.469,5,26,0.192,1971,4189,0.471,0.469,1137,1778,0.639,1426,1823,3249,397,364,297,717,1436,5094
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,ATL,NBA,,485,202,11628,1770,3837,0.461,5,24,0.208,1765,3813,0.463,0.462,1030,1606,0.641,1154,1503,2657,356,317,236,634,1167,4575
1 season,NA,DAL,NBA,,78,10,1203,116,220,0.527,0,2,0,116,218,0.532,0.527,41,76,0.539,164,184,348,21,29,37,49,149,273
1 season,NA,CLE,NBA,,51,3,531,47,91,0.516,0,0,NA,47,91,0.516,0.516,33,49,0.673,60,77,137,10,9,12,22,58,127
1 season,NA,PHI,NBA,,38,5,418,43,67,0.642,0,0,NA,43,67,0.642,0.642,33,47,0.702,48,59,107,10,9,12,12,62,119
