Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,22,HOU,NBA,C,1,1,17:00,1,1,1,0,0,NA,0,0,NA,0,2,0,0,0,0,1,2
2003-04,23,HOU,NBA,C,1,1,18:39,8,14,0.571,0,2,0,0,0,NA,2,4,1,0,0,0,2,16
2004-05,24,HOU,NBA,C,1,1,21:17,5,9,0.556,0,0,NA,1,2,0.5,3,8,5,0,1,1,1,11
2005-06,25,HOU,NBA,C,1,1,19:14,2,5,0.4,0,0,NA,1,2,0.5,0,2,1,1,0,0,2,5
2006-07,26,HOU,NBA,C,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08,27,HOU,NBA,C,1,1,13:17,2,5,0.4,0,2,0,2,2,1,1,5,1,0,0,1,0,6
2008-09,28,HOU,NBA,C,1,1,12:23,1,4,0.25,0,0,NA,0,0,NA,0,3,0,0,1,1,2,2
2010-11,30,HOU,NBA,C,NA,0,0:00,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
Career,NA,,NBA,,6,6,102,19,38,0.5,0,4,0,4,6,0.667,6,24,8,1,2,3,8,42
