,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,HOU,NBA,C,82,2382,,,,,100%,+2.9,+3.2,67,51,152,19,143,0,310,34,61
2003-04,23,HOU,NBA,C,82,2692,,,,,100%,+3.6,+5.2,46,70,141,40,182,0,295,46,76
2004-05,24,HOU,NBA,C,80,2447,,,,,100%,+2.2,-7.0,32,72,173,42,217,0,142,51,72
2005-06,25,HOU,NBA,C,57,1949,,,,,100%,+1.7,+6.3,27,58,114,32,182,12,200,55,72
2006-07,26,HOU,NBA,C,48,1624,,,,,100%,+9.0,+5.7,31,54,87,27,181,7,227,34,64
2007-08,27,HOU,NBA,C,55,2044,,,,,100%,+4.6,-2.0,42,57,98,35,166,8,309,34,60
2008-09,28,HOU,NBA,C,77,2589,,,,,100%,+8.6,+11.9,54,76,170,45,175,11,342,38,90
2010-11,30,HOU,NBA,C,5,91,,,,,100%,-12.7,-15.2,0,5,8,2,7,0,9,2,3
Career,,,NBA,,486,15818,,,,,100%,+4.4,+3.3,299,443,943,242,1253,38,1834,294,498
