,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,22,HOU,NBA,C,82,2382,.498,6.8,.998,.334,.353,.257,.053,.002,.498,.703,.408,.372,.419,.500,.550,.111,87,1.000,.000,,1,0
2003-04,23,HOU,NBA,C,82,2692,.522,7.1,.998,.322,.367,.211,.099,.002,.523,.730,.415,.444,.416,.000,.613,.101,94,,.000,,0,0
2004-05,24,HOU,NBA,C,80,2447,.552,6.2,1.000,.379,.341,.229,.051,.000,.552,.719,.467,.457,.300,,.716,.148,126,,,,0,0
2005-06,25,HOU,NBA,C,57,1949,.519,6.2,.999,.340,.392,.241,.026,.001,.519,.676,.479,.392,.261,.000,.621,.078,63,,.000,,0,0
2006-07,26,HOU,NBA,C,48,1624,.516,6.8,.998,.310,.387,.269,.032,.002,.518,.650,.467,.445,.462,.000,.674,.066,52,,.000,,0,0
2007-08,27,HOU,NBA,C,55,2044,.507,7.4,.998,.344,.298,.248,.108,.002,.508,.659,.469,.431,.315,.000,.609,.108,83,,.000,,0,0
2008-09,28,HOU,NBA,C,77,2589,.548,6.4,.999,.332,.400,.223,.044,.001,.548,.644,.530,.470,.378,1.000,.579,.084,76,1.000,.000,,0,0
2010-11,30,HOU,NBA,C,5,91,.486,7.5,1.000,.162,.568,.270,.000,.000,.486,.667,.476,.400,,,.667,.027,1,,,,0,0
Career,,,NBA,,486,15818,.524,6.7,.998,.337,.365,.238,.059,.002,.525,.684,.465,.431,.366,.200,.625,.099,582,1.000,.000,,1,0
