,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,23,DET,NBA,5:19,2,2,0,0,2,2,0,0,0,3,3,0,1,0,1,0,4,4.3
1998-99,25,DET,NBA,33:21,5,8,0,0,5,8,2,2,6,7,10,1,2,0,3,2,11,8.5
1999-00,26,DET,NBA,32:46,5,10,0,0,5,10,1,4,5,7,9,1,1,0,1,4,10,7.6
2000-01,27,TOT,NBA,27:54,5,7,0,0,5,7,4,7,5,4,7,3,3,2,2,4,10,10.7
2000-01,27,TOR,NBA,27:54,5,7,0,0,5,7,4,7,5,4,7,3,3,2,2,4,10,10.7
2001-02,28,TOR,NBA,38:01,5,10,0,0,5,10,3,4,5,8,13,2,3,1,2,5,13,11.5
Career,,,,38:01,5,10,0,0,5,10,4,7,6,8,13,3,3,2,3,5,13,11.5
2 Seasons,,TOR,NBA,38:01,5,10,0,0,5,10,4,7,5,8,13,3,3,2,2,5,13,11.5
3 Seasons,,DET,NBA,33:21,5,10,0,0,5,10,2,4,6,7,10,1,2,0,3,4,11,8.5
