,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,23,DET,NBA,18:00,4,5,0,0,4,5,2,2,3,4,5,2,3,1,2,2,9,8.1
1997-98,24,DET,NBA,37:31,9,16,0,1,9,16,7,12,8,8,14,4,4,3,4,6,22,25.5
1998-99,25,DET,NBA,44:58,9,15,0,0,9,15,7,11,11,11,15,3,7,2,4,5,22,29.1
1999-00,26,DET,NBA,41:57,11,14,0,1,11,14,10,14,10,15,21,4,5,2,5,5,26,27.1
2000-01,27,TOT,NBA,32:08,6,11,0,1,6,11,6,8,7,12,17,4,4,2,6,5,15,17.2
2000-01,27,DET,NBA,32:08,6,11,0,1,6,11,6,8,7,12,17,4,4,2,6,5,15,15.6
2000-01,27,TOR,NBA,29:29,6,7,0,1,6,7,6,6,4,9,11,3,2,2,3,5,13,17.2
2001-02,28,TOR,NBA,43:16,8,12,0,0,8,12,8,13,7,8,13,4,5,2,5,5,22,24.8
2002-03,29,TOR,NBA,44:52,13,18,1,1,13,18,7,12,9,14,20,4,8,2,7,6,30,28.0
2003-04,30,TOT,NBA,43:35,6,11,0,2,6,11,7,9,9,13,16,4,5,2,5,4,17,19.5
2003-04,30,TOR,NBA,38:13,6,10,0,1,6,10,5,7,9,13,16,2,5,1,5,3,17,18.4
2003-04,30,CHI,NBA,43:35,6,11,0,2,6,11,7,9,9,12,16,4,4,2,4,4,15,19.5
2004-05,31,NYK,NBA,43:38,6,11,0,1,6,11,7,11,5,7,11,4,4,1,4,5,15,17.6
Career,,,,44:58,13,18,1,2,13,18,10,14,11,15,21,4,8,3,7,6,30,29.1
5 Seasons,,DET,NBA,44:58,11,16,0,1,11,16,10,14,11,15,21,4,7,3,6,6,26,29.1
4 Seasons,,TOR,NBA,44:52,13,18,1,1,13,18,8,13,9,14,20,4,8,2,7,6,30,28.0
1 Season,,NYK,NBA,43:38,6,11,0,1,6,11,7,11,5,7,11,4,4,1,4,5,15,17.6
1 Season,,CHI,NBA,43:35,6,11,0,2,6,11,7,9,9,12,16,4,4,2,4,4,15,19.5
