,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,23,CHI,NBA,C,61,613,,,,,100%,-0.8,+2.7,23,13,64,11,51,3,92,13,30
2008-09,24,CHI,NBA,C,56,715,,,,,100%,-3.8,-4.4,14,8,69,7,27,2,100,6,23
2009-10,25,TOT,NBA,C,32,311,,,,,100%,-3.0,-0.7,10,5,32,3,14,2,46,2,8
2009-10,25,CHI,NBA,C,8,50,,,,,100%,-25.8,-24.6,0,0,5,1,3,0,5,1,3
2009-10,25,NOH,NBA,C,24,261,,,,,100%,+1.1,+4.4,10,5,27,2,11,2,41,1,5
2010-11,26,NOH,NBA,C,41,531,,,,,100%,+1.4,+0.8,7,5,43,12,11,0,34,4,12
2011-12,27,TOR,NBA,C,49,813,,,,,100%,-9.5,-7.7,16,6,69,16,23,1,56,5,15
2012-13,28,TOR,NBA,C,42,513,,,,,100%,-8.5,-8.0,15,4,34,14,19,1,75,1,12
2013-14,29,TOT,NBA,C,37,355,,,,,100%,-11.4,-12.1,9,2,24,15,7,1,48,0,10
2013-14,29,TOR,NBA,C,4,20,,,,,100%,-10.7,-14.4,0,0,1,3,1,0,7,0,0
2013-14,29,SAC,NBA,C,33,335,,,,,100%,-11.4,-9.0,9,2,23,12,6,1,41,0,10
Career,,,NBA,,318,3851,,,,,100%,-5.1,-4.1,94,43,335,78,152,10,451,31,110
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,125,1378,,,,,100%,-3.2,-2.0,37,21,138,19,81,5,197,20,56
3 seasons,,TOR,NBA,,95,1346,,,,,100%,-9.1,-7.9,31,10,104,33,43,2,138,6,27
2 seasons,,NOH,NBA,,65,792,,,,,100%,+1.3,+2.0,17,10,70,14,22,2,75,5,17
1 season,,SAC,NBA,,33,335,,,,,100%,-11.4,-9.0,9,2,23,12,6,1,41,0,10
