,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1976-77,22,LAL,NBA,,7,,,,,,9,9,,,,,,,,,19,
1977-78,23,LAL,NBA,,11,,,,,,8,8,,,,,,,,,24,
1978-79,24,GSW,NBA,,10,,,,,,7,11,,,,,,,,,21,
1979-80,25,GSW,NBA,,8,,0,,,,6,7,,,,,,,,,20,
1980-81,26,TOT,NBA,,3,,0,,,,4,4,,,,,,,,,6,
1980-81,26,GSW,NBA,,1,,0,,,,1,2,,,,,,,,,2,
1980-81,26,IND,NBA,,3,,0,,,,4,4,,,,,,,,,6,
Career,,,,,11,,,,,,9,11,,,,,,,,,24,
3 Seasons,,GSW,NBA,,10,,,,,,7,11,,,,,,,,,21,
2 Seasons,,LAL,NBA,,11,,,,,,9,9,,,,,,,,,24,
1 Season,,IND,NBA,,3,,0,,,,4,4,,,,,,,,,6,
