Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Pete Cross,,2.6,1.8,-0.2
Irv Rothenberg,85.5,2.3,1.6,-0.2
Rasho Nesterović,84.1,3,1.5,0
Mikki Moore,82.1,2.8,2.2,0.1
Zaid Abdul-Aziz,80.3,2,1.8,-0.3
Jake Voskuhl,79.7,2.7,2.5,0
Joffrey Lauvergne,79.0,2.3,1.5,0.1
Marc Jackson,78.5,2.6,2,0.6
Stanley Roberts,78.2,3.2,2.1,-0.1
Sam Lacey,77.3,2.7,1.2,0.3
Dewayne Dedmon,77.2,2.4,1.7,0.6
