Season,Team,Lg,Salary
1999-00,Chicago Bulls,NBA,"$20,000"
2000-01,Milwaukee Bucks,NBA,"$423,500"
2006-07,Indiana Pacers,NBA,"$744,551"
2007-08,Toronto Raptors,NBA,"$1,830,000"
2008-09,Indiana Pacers,NBA,"$2,272,860"
Career,(may be incomplete),,"$5,290,911"
