,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,27,TOR,NBA,PF,16,106,,,,92%,9%,-13.3,-6.8,1,3,9,1,6,0,0,1,1
2006-07,31,IND,NBA,PF,47,405,,,7%,83%,11%,-3.6,-0.7,10,7,30,9,21,20,34,8,9
2007-08,32,TOR,NBA,PF,15,103,,,1%,82%,17%,-2.5,-6.0,1,1,10,1,4,4,6,0,2
2008-09,33,IND,NBA,PF,27,217,,,1%,88%,11%,-2.9,-1.8,5,3,22,2,8,10,17,1,6
Career,,,NBA,,105,831,,,4%,85%,11%,-4.5,-2.4,17,14,71,13,39,34,57,10,18
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,IND,NBA,,74,622,,,5%,85%,11%,-3.4,-1.1,15,10,52,11,29,30,51,9,15
2 seasons,,TOR,NBA,,31,209,,,1%,87%,13%,-7.9,-6.4,2,4,19,2,10,4,6,1,3
