Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,PHO,NBA,PF,3,0,13,2.8,8.3,0.333,0,0,NA,2.8,8.3,0.333,5.5,5.5,1,0,5.5,5.5,2.8,2.8,0,5.5,2.8,11.1
2010-11,23,ORL,NBA,SF,1,0,6,6,18,0.333,0,0,NA,6,18,0.333,0,0,NA,12,12,24,6,6,6,0,0,12
2011-12,24,ORL,NBA,PF,5,0,88,3.3,7.4,0.444,0,0,NA,3.3,7.4,0.444,1.6,2.9,0.571,3.3,10.2,13.5,0.4,0.8,2,1.6,2.5,8.2
2012-13,25,LAL,NBA,PF,4,1,82,3.1,8.3,0.368,0,1.8,0,3.1,6.6,0.467,0,0,NA,0.9,4.4,5.3,0.4,0.4,0.4,2.6,1.8,6.1
2014-15,27,BRK,NBA,PF,2,0,13,5.5,27.7,0.2,5.5,8.3,0.667,0,19.4,0,0,0,NA,0,5.5,5.5,0,2.8,0,0,2.8,16.6
Career,NA,,NBA,,15,1,202,3.4,9.4,0.358,0.4,1.2,0.286,3,8.2,0.37,1.1,1.6,0.667,2.1,7.3,9.4,0.7,1.1,1.2,2.1,2.1,8.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ORL,NBA,,6,0,94,3.4,8,0.429,0,0,NA,3.4,8,0.429,1.5,2.7,0.571,3.8,10.3,14.2,0.8,1.1,2.3,1.5,2.3,8.4
1 season,NA,LAL,NBA,,4,1,82,3.1,8.3,0.368,0,1.8,0,3.1,6.6,0.467,0,0,NA,0.9,4.4,5.3,0.4,0.4,0.4,2.6,1.8,6.1
1 season,NA,PHO,NBA,,3,0,13,2.8,8.3,0.333,0,0,NA,2.8,8.3,0.333,5.5,5.5,1,0,5.5,5.5,2.8,2.8,0,5.5,2.8,11.1
1 season,NA,BRK,NBA,,2,0,13,5.5,27.7,0.2,5.5,8.3,0.667,0,19.4,0,0,0,NA,0,5.5,5.5,0,2.8,0,0,2.8,16.6
