,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,22,PHO,NBA,PF,51,383,,,10%,71%,20%,-2.6,-9.0,14,6,19,1,16,4,50,0,13
2010-11,23,TOT,NBA,SF,42,464,,,23%,76%,1%,-4.2,-7.2,10,10,23,1,22,3,20,5,15
2010-11,23,PHO,NBA,SF,9,72,,,62%,35%,4%,+4.8,+5.7,1,0,2,0,4,0,8,0,3
2010-11,23,ORL,NBA,SF,33,392,,,16%,83%,,-6.0,-13.4,9,10,21,1,18,3,12,5,12
2011-12,24,ORL,NBA,PF,45,559,,,6%,87%,7%,-14.5,-18.7,6,10,40,6,13,4,46,1,14
2012-13,25,LAL,NBA,PF,59,1363,,,7%,74%,19%,-2.0,-5.6,29,19,55,5,35,2,163,7,30
2013-14,26,TOT,NBA,PF,54,768,,,2%,91%,7%,-8.3,-6.7,13,8,45,2,17,2,38,2,15
2013-14,26,CLE,NBA,PF,45,698,,,2%,92%,7%,-10.1,-8.1,12,8,41,2,12,1,33,2,15
2013-14,26,NYK,NBA,PF,9,70,,,7%,81%,12%,+9.8,+11.1,1,0,4,0,5,1,5,0,0
2014-15,27,BRK,NBA,PF,10,93,,,,94%,6%,-13.6,-10.7,1,3,7,1,2,0,7,0,0
Career,,,NBA,,261,3630,,,8%,80%,12%,-5.9,-8.5,73,56,189,16,105,15,324,15,87
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ORL,NBA,,78,951,,,10%,85%,4%,-11.0,-16.5,15,20,61,7,31,7,58,6,26
2 seasons,,PHO,NBA,,60,455,,,18%,65%,17%,-1.4,-6.6,15,6,21,1,20,4,58,0,16
1 season,,LAL,NBA,,59,1363,,,7%,74%,19%,-2.0,-5.6,29,19,55,5,35,2,163,7,30
1 season,,CLE,NBA,,45,698,,,2%,92%,7%,-10.1,-8.1,12,8,41,2,12,1,33,2,15
1 season,,BRK,NBA,,10,93,,,,94%,6%,-13.6,-10.7,1,3,7,1,2,0,7,0,0
1 season,,NYK,NBA,,9,70,,,7%,81%,12%,+9.8,+11.1,1,0,4,0,5,1,5,0,0
