Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,MNL,NBA,SF,69,NA,1467,5.4,14.2,0.38,2.6,4,0.646,10.5,1.3,4.6,13.4
1960-61,24,LAL,NBA,SF,78,NA,1846,6,14,0.431,2.7,4.6,0.596,9.3,1.7,4.1,14.8
1961-62,25,LAL,NBA,SF,79,NA,1903,5.5,13.3,0.411,2.7,4.2,0.644,9.7,1.8,4.6,13.6
1962-63,26,CIN,NBA,SF,79,NA,1721,6.3,13.3,0.471,3.1,5,0.61,11.4,2.1,4.1,15.6
1963-64,27,CIN,NBA,SF,73,NA,1770,5.2,11.8,0.441,2.3,3.8,0.601,8.8,1.5,4,12.7
1964-65,28,CIN,NBA,SF,79,NA,1864,4.2,10.4,0.409,2.2,3.9,0.569,9.2,1.5,4.6,10.7
1965-66,29,CIN,NBA,SF,79,NA,2126,4.6,10.2,0.452,2,3.5,0.555,9.7,1.7,4.6,11.2
1966-67,30,LAL,NBA,SF,76,NA,1798,5.5,11.5,0.481,1.6,3.5,0.474,8.7,1.7,4.1,12.7
1967-68,31,LAL,NBA,PF,78,NA,2463,5.7,11.4,0.499,1.8,3.3,0.546,6.7,1.7,4.2,13.2
1968-69,32,LAL,NBA,SF,74,NA,1507,5.5,11,0.499,1.5,3.6,0.411,6.4,1.9,4,12.5
Career,NA,,NBA,,764,NA,18465,5.4,12,0.447,2.2,3.9,0.57,9,1.7,4.3,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"MNL,LAL",NBA,,454,NA,10984,5.6,12.5,0.449,2.2,3.8,0.56,8.5,1.7,4.3,13.4
4 seasons,NA,CIN,NBA,,310,NA,7481,5,11.3,0.445,2.4,4.1,0.584,9.8,1.7,4.4,12.5
