Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,23,MNL,NBA,SF,8,119,13.8,0.557,0.4,NA,NA,NA,4,NA,0.4,0,0.5,0.184
1960-61,24,LAL,NBA,SF,12,283,14.4,0.508,0.405,NA,NA,NA,6.4,NA,0.6,0.1,0.7,0.118
1961-62,25,LAL,NBA,SF,13,203,8.5,0.377,0.393,NA,NA,NA,12.2,NA,-0.2,0.1,-0.1,-0.02
1962-63,26,CIN,NBA,SF,12,264,15.8,0.564,0.516,NA,NA,NA,11.9,NA,0.6,0.1,0.7,0.13
1963-64,27,CIN,NBA,SF,10,273,13.2,0.473,0.227,NA,NA,NA,6,NA,0.2,0.2,0.4,0.071
1964-65,28,CIN,NBA,SF,4,95,12.5,0.54,0.152,NA,NA,NA,1.6,NA,0.2,0,0.2,0.085
1965-66,29,CIN,NBA,SF,5,109,5.1,0.432,0.25,NA,NA,NA,1.3,NA,0,0,0,-0.005
1966-67,30,LAL,NBA,SF,3,95,10,0.435,0.258,NA,NA,NA,14.1,NA,0,0,0,0.003
1967-68,31,LAL,NBA,PF,15,478,9,0.484,0.31,NA,NA,NA,4.7,NA,0.2,0.4,0.6,0.058
1968-69,32,LAL,NBA,SF,14,180,9.1,0.475,0.36,NA,NA,NA,5.6,NA,0.1,0.2,0.3,0.09
Career,NA,,NBA,,96,2099,11.4,0.491,0.347,NA,NA,NA,6.9,NA,2,1.2,3.3,0.074
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"MNL,LAL",NBA,,65,1358,10.6,0.479,0.359,NA,NA,NA,6.9,NA,1.1,0.9,2,0.07
4 seasons,NA,CIN,NBA,,31,741,12.8,0.514,0.327,NA,NA,NA,6.8,NA,0.9,0.3,1.3,0.083
