Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,MNL,NBA,SF,69,NA,21.3,3.2,8.4,0.38,1.5,2.4,0.646,6.2,0.8,2.7,7.9
1960-61,24,LAL,NBA,SF,78,NA,23.7,4,9.2,0.431,1.8,3,0.596,6.1,1.1,2.7,9.7
1961-62,25,LAL,NBA,SF,79,NA,24.1,3.7,8.9,0.411,1.8,2.8,0.644,6.5,1.2,3.1,9.1
1962-63,26,CIN,NBA,SF,79,NA,21.8,3.8,8,0.471,1.9,3.1,0.61,6.9,1.3,2.5,9.4
1963-64,27,CIN,NBA,SF,73,NA,24.2,3.5,7.9,0.441,1.5,2.6,0.601,6,1,2.7,8.6
1964-65,28,CIN,NBA,SF,79,NA,23.6,2.8,6.8,0.409,1.5,2.6,0.569,6,1,3,7
1965-66,29,CIN,NBA,SF,79,NA,26.9,3.5,7.6,0.452,1.5,2.6,0.555,7.3,1.3,3.5,8.4
1966-67,30,LAL,NBA,SF,76,NA,23.7,3.6,7.5,0.481,1.1,2.3,0.474,5.7,1.1,2.7,8.3
1967-68,31,LAL,NBA,PF,78,NA,31.6,5,10,0.499,1.6,2.9,0.546,5.9,1.5,3.7,11.6
1968-69,32,LAL,NBA,SF,74,NA,20.4,3.1,6.2,0.499,0.8,2,0.411,3.6,1.1,2.3,7.1
Career,NA,,NBA,,764,NA,24.2,3.6,8.1,0.447,1.5,2.6,0.57,6,1.1,2.9,8.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"MNL,LAL",NBA,,454,NA,24.2,3.8,8.4,0.449,1.4,2.6,0.56,5.7,1.1,2.9,9
4 seasons,NA,CIN,NBA,,310,NA,24.1,3.4,7.6,0.445,1.6,2.7,0.584,6.5,1.1,2.9,8.3
