Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,MNL,NBA,SF,8,NA,119,6.7,13.6,0.489,4.5,5.4,0.833,6.4,0.9,7.3,17.8
1960-61,24,LAL,NBA,SF,12,NA,283,6.9,14.8,0.466,3.9,6,0.66,9.7,1.7,5.5,17.7
1961-62,25,LAL,NBA,SF,13,NA,203,3.9,10.8,0.361,1.8,4.3,0.417,11.7,3.4,6,9.6
1962-63,26,CIN,NBA,SF,12,NA,264,6.3,12.4,0.505,4.6,6.4,0.723,11,3.1,6.1,17.2
1963-64,27,CIN,NBA,SF,10,NA,273,5.7,12.8,0.443,2,2.9,0.682,12.3,1.5,5,13.3
1964-65,28,CIN,NBA,SF,4,NA,95,6.4,12.5,0.515,1.5,1.9,0.8,10.6,0.4,4.9,14.4
1965-66,29,CIN,NBA,SF,5,NA,109,3.6,7.9,0.458,0.3,2,0.167,7.3,0.3,5.3,7.6
1966-67,30,LAL,NBA,SF,3,NA,95,4.9,11.7,0.419,1.5,3,0.5,7.6,3.8,4.5,11.4
1967-68,31,LAL,NBA,PF,15,NA,478,4.4,9.7,0.457,1.8,3,0.6,6.8,1.4,4,10.7
1968-69,32,LAL,NBA,SF,14,NA,180,4.8,10,0.48,1.4,3.6,0.389,8,1.4,6.4,11
Career,NA,,NBA,,96,NA,2099,5.3,11.6,0.459,2.5,4,0.617,9.2,1.8,5.3,13.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"MNL,LAL",NBA,,65,NA,1358,5.1,11.5,0.449,2.4,4.1,0.587,8.3,1.9,5.2,12.7
4 seasons,NA,CIN,NBA,,31,NA,741,5.7,11.9,0.478,2.6,3.9,0.675,10.9,1.7,5.4,14
