Season,Team,Lg,Salary
2002-03,Orlando Magic,NBA,"$349,458"
2005-06,Phoenix Suns,NBA,"$750,000"
2006-07,Phoenix Suns,NBA,"$810,000"
Career,(may be incomplete),,"$1,909,458"
