Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,26,SHE,NBA,NA,2,NA,NA,1,6,0.167,2,2,1,NA,3,3,4
Career,NA,,NBA,NA,2,NA,NA,1,6,0.167,2,2,1,NA,3,3,4
