,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,GSW,NBA,SF,82,1305,,1%,40%,59%,1%,+2.0,+4.6,40,28,62,8,35,0,230,7,35
2003-04,23,GSW,NBA,SF,75,2336,,3%,89%,7%,,-4.1,-8.3,74,43,95,12,60,0,484,13,31
2004-05,24,GSW,NBA,SF,79,2570,,1%,77%,22%,,-1.5,+2.6,58,42,98,14,79,0,461,15,45
2005-06,25,GSW,NBA,SF,81,2578,,,69%,30%,1%,-1.2,+1.8,60,30,100,19,104,63,553,21,27
2006-07,26,TOT,NBA,SG-PF,82,2580,,41%,23%,31%,6%,-2.3,-0.8,68,35,96,19,97,49,504,22,30
2006-07,26,GSW,NBA,PF,39,1051,,,12%,74%,14%,-1.6,-1.4,33,14,43,6,34,26,263,10,17
2006-07,26,IND,NBA,SG,43,1529,,69%,30%,1%,,-2.7,+0.5,35,21,53,13,63,23,241,12,13
2007-08,27,IND,NBA,SG,82,2953,,49%,48%,2%,,+0.5,+8.3,79,60,101,24,164,42,660,33,61
2008-09,28,IND,NBA,SG,18,495,,42%,53%,5%,,-2.8,-1.9,26,7,24,1,29,15,101,7,8
2009-10,29,IND,NBA,SF,67,1486,,,49%,51%,,-1.9,+2.0,42,18,61,4,70,24,236,20,19
2010-11,30,IND,NBA,SG,61,1683,,57%,42%,,,+1.7,+5.5,42,13,56,4,50,11,244,6,13
2011-12,31,MIL,NBA,SF,55,1445,,11%,82%,7%,,+5.2,+9.1,34,11,51,6,58,19,257,10,15
2012-13,32,MIL,NBA,SF,75,1943,,,78%,22%,,+1.1,+5.9,52,18,61,9,50,28,320,12,17
2013-14,33,CHI,NBA,SF,82,2584,,,98%,2%,,+3.2,+3.2,70,19,72,12,54,14,403,6,21
2014-15,34,CHI,NBA,SF,63,1838,,,98%,2%,,+5.7,+4.4,30,20,55,6,30,5,256,5,15
2015-16,35,CHI,NBA,SF,31,703,,,91%,9%,,-4.9,-3.9,9,13,34,0,16,2,89,5,11
2016-17,36,TOT,NBA,SF,53,841,,,56%,42%,2%,-5.6,-7.5,17,7,35,1,16,5,126,0,7
2016-17,36,CLE,NBA,SF,23,366,,,29%,67%,5%,-2.1,-5.9,10,1,19,0,7,3,54,0,4
2016-17,36,ATL,NBA,SF,30,475,,,77%,23%,,-8.3,-8.1,7,6,16,1,9,2,72,0,3
Career,,,NBA,,986,27340,,14%,67%,18%,1%,0.0,+2.3,701,364,1001,139,912,277,4924,182,355
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,GSW,NBA,,356,9840,,1%,66%,31%,2%,-1.6,-0.4,265,157,398,59,312,89,1991,66,155
5 seasons,,IND,NBA,,271,8146,,45%,44%,11%,,-0.5,+4.5,224,119,295,46,376,115,1482,78,114
3 seasons,,CHI,NBA,,176,5125,,,97%,3%,,+3.0,+2.7,109,52,161,18,100,21,748,16,47
2 seasons,,MIL,NBA,,130,3388,,5%,80%,16%,,+2.9,+7.3,86,29,112,15,108,47,577,22,32
1 season,,ATL,NBA,,30,475,,,77%,23%,,-8.3,-8.1,7,6,16,1,9,2,72,0,3
1 season,,CLE,NBA,,23,366,,,29%,67%,5%,-2.1,-5.9,10,1,19,0,7,3,54,0,4
