,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,22,MEM,NBA,PG,5,10,.667,8.7,1.000,.000,.333,.667,.000,.000,.667,,1.000,.500,,,.000,.000,0,,,,0,0
2011-12,23,ORL,NBA,PG,1,5,,,,,,,,,,,,,,,,,0,,,,0,0
2012-13,24,MIL,NBA,PG,4,11,.000,10.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
2018-19,30,DET,NBA,PG,4,81,.263,13.6,.816,.158,.158,.263,.237,.184,.290,.167,.333,.300,.333,.143,.000,.000,0,1.000,.143,.000,0,0
Career,,,NBA,,14,107,.286,13.2,.833,.143,.190,.286,.214,.167,.314,.167,.375,.333,.333,.143,.000,.000,0,1.000,.143,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,5,10,.667,8.7,1.000,.000,.333,.667,.000,.000,.667,,1.000,.500,,,.000,.000,0,,,,0,0
1 season,,DET,NBA,,4,81,.263,13.6,.816,.158,.158,.263,.237,.184,.290,.167,.333,.300,.333,.143,.000,.000,0,1.000,.143,.000,0,0
1 season,,MIL,NBA,,4,11,.000,10.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
1 season,,ORL,NBA,,1,5,,,,,,,,,,,,,,,,,0,,,,0,0
