,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,TOT,NBA,PG,43,442,99%,1%,,,,-5.4,-8.2,16,15,23,1,8,3,182,1,5
2010-11,22,HOU,NBA,PG,28,329,99%,1%,,,,-6.5,-9.4,12,12,16,0,4,2,147,0,2
2010-11,22,MEM,NBA,PG,15,113,100%,,,,,-2.3,-4.9,4,3,7,1,4,1,35,1,3
2011-12,23,TOT,NBA,PG,26,234,100%,,,,,-7.7,-6.6,8,5,4,0,3,2,93,0,4
2011-12,23,GSW,NBA,PG,6,63,100%,,,,,+4.8,+8.6,0,1,0,0,0,1,19,0,1
2011-12,23,ORL,NBA,PG,20,171,100%,,,,,-12.6,-14.4,8,4,4,0,3,1,74,0,3
2012-13,24,TOT,NBA,PG,52,516,100%,,,,,-5.5,-0.8,20,15,14,1,3,4,201,1,10
2012-13,24,ORL,NBA,PG,36,378,100%,,,,,-8.6,-0.9,17,9,6,0,3,4,127,1,9
2012-13,24,MIL,NBA,PG,16,138,100%,,,,,+2.6,+4.7,3,6,8,1,0,0,74,0,1
2013-14,25,PHO,NBA,PG,70,1006,100%,,,,,+0.5,-2.7,43,14,33,3,19,11,429,7,19
2014-15,26,TOT,NBA,PG,55,832,99%,1%,,,,-6.7,-3.4,44,28,24,5,24,7,425,7,20
2014-15,26,OKC,NBA,PG,30,155,95%,5%,,,,-14.4,-17.1,4,4,3,0,4,2,62,1,2
2014-15,26,PHI,NBA,PG,25,677,100%,,,,,-5.0,+5.4,40,24,21,5,20,5,363,6,18
2015-16,27,TOT,NBA,PG,77,2239,99%,1%,,,,-7.9,-0.9,77,83,63,3,66,10,1177,22,54
2015-16,27,NOP,NBA,PG,27,617,98%,2%,,,,-2.5,+1.6,29,11,16,3,13,7,360,5,19
2015-16,27,PHI,NBA,PG,50,1622,100%,,,,,-10.0,+1.2,48,72,47,0,53,3,817,17,35
2016-17,28,DET,NBA,PG,81,1955,100%,,,,,+1.5,+5.8,59,36,70,6,41,5,989,6,35
2017-18,29,DET,NBA,PG,82,2043,100%,,,,,+0.8,+2.0,56,35,76,7,45,10,909,15,46
2018-19,30,DET,NBA,PG,56,1251,100%,,,,,+3.0,+4.9,30,21,53,3,26,8,512,6,21
2019-20,31,WAS,NBA,PG,60,1570,94%,6%,,,,-3.2,+1.5,50,16,56,3,27,10,706,10,18
Career,,,NBA,,602,12088,99%,1%,,,,-2.2,+0.9,403,268,416,32,262,70,5623,75,232
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DET,NBA,,219,5249,100%,,,,,+1.6,+4.1,145,92,199,16,112,23,2410,27,102
2 seasons,,PHI,NBA,,75,2299,100%,,,,,-8.5,+2.4,88,96,68,5,73,8,1180,23,53
1 season,,PHO,NBA,,70,1006,100%,,,,,+0.5,-2.7,43,14,33,3,19,11,429,7,19
1 season,,WAS,NBA,,60,1570,94%,6%,,,,-3.2,+1.5,50,16,56,3,27,10,706,10,18
2 seasons,,ORL,NBA,,56,549,100%,,,,,-9.8,-5.1,25,13,10,0,6,5,201,1,12
1 season,,OKC,NBA,,30,155,95%,5%,,,,-14.4,-17.1,4,4,3,0,4,2,62,1,2
1 season,,HOU,NBA,,28,329,99%,1%,,,,-6.5,-9.4,12,12,16,0,4,2,147,0,2
1 season,,NOP,NBA,,27,617,98%,2%,,,,-2.5,+1.6,29,11,16,3,13,7,360,5,19
1 season,,MIL,NBA,,16,138,100%,,,,,+2.6,+4.7,3,6,8,1,0,0,74,0,1
1 season,,MEM,NBA,,15,113,100%,,,,,-2.3,-4.9,4,3,7,1,4,1,35,1,3
1 season,,GSW,NBA,,6,63,100%,,,,,+4.8,+8.6,0,1,0,0,0,1,19,0,1
