Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,22,FTW,NBA,SG,1,NA,4,9,36,0.25,0,0,NA,9,9,18,18
1952-53,23,FTW,NBA,PG,1,NA,2,0,0,NA,0,0,NA,18,0,18,0
Career,NA,,NBA,,2,NA,6,6,24,0.25,0,0,NA,12,6,18,12
