,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1951-52,22,FTW,NBA,,5,,5,6,,,6,15
1952-53,23,FTW,NBA,,4,,5,7,,,,13
Career,,,,,5,,5,7,,,,15
