,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,BOS,NBA,SF,44,377,1%,71%,28%,,,-4.0,-1.7,2,8,19,4,11,0,60,1,8
2001-02,27,DAL,NBA,SG,58,1383,,73%,25%,2%,,+6.2,+2.4,18,11,49,3,25,0,249,9,25
2002-03,28,DAL,NBA,SG,74,1373,,72%,27%,1%,,+7.9,-0.6,24,10,55,3,14,0,239,3,16
2003-04,29,HOU,NBA,SG,19,133,,40%,56%,4%,,-11.1,-13.5,1,2,7,0,1,0,22,0,0
2004-05,30,CHI,NBA,SF,69,667,,8%,84%,8%,,+4.3,+3.6,14,8,31,1,16,0,121,2,9
2005-06,31,DAL,NBA,SG,52,1245,2%,85%,13%,,,+9.0,+3.5,17,11,52,3,23,6,204,3,18
2006-07,32,CHI,NBA,SF,54,585,,20%,78%,1%,,+6.7,+1.5,13,6,37,3,7,1,138,1,10
2007-08,33,TOT,NBA,SG-SF,35,307,13%,58%,29%,,,+1.7,+8.2,8,7,12,1,6,0,62,3,5
2007-08,33,CHI,NBA,SG,22,222,18%,64%,18%,,,+3.4,+6.8,6,7,10,0,4,0,52,1,4
2007-08,33,SEA,NBA,SF,13,85,,43%,57%,,,-2.3,+6.9,2,0,2,1,2,0,10,2,1
Career,,,NBA,,405,6070,1%,61%,36%,2%,,+5.8,+1.7,97,63,262,18,103,7,1095,22,91
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DAL,NBA,,184,4001,1%,76%,22%,1%,,+7.7,+1.7,59,32,156,9,62,6,692,15,59
3 seasons,,CHI,NBA,,145,1474,3%,21%,72%,4%,,+5.1,+3.3,33,21,78,4,27,1,311,4,23
1 season,,BOS,NBA,,44,377,1%,71%,28%,,,-4.0,-1.7,2,8,19,4,11,0,60,1,8
1 season,,HOU,NBA,,19,133,,40%,56%,4%,,-11.1,-13.5,1,2,7,0,1,0,22,0,0
1 season,,SEA,NBA,,13,85,,43%,57%,,,-2.3,+6.9,2,0,2,1,2,0,10,2,1
