Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,25,BOS,NBA,SG,72,47,1927,175,413,0.424,16,57,0.281,159,356,0.447,0.443,119,158,0.753,128,244,372,177,116,15,93,222,485
2000-01,26,BOS,NBA,SF,44,0,377,33,97,0.34,9,26,0.346,24,71,0.338,0.387,18,24,0.75,27,60,87,27,18,5,18,45,93
2001-02,27,DAL,NBA,SG,58,34,1383,179,359,0.499,16,54,0.296,163,305,0.534,0.521,41,49,0.837,68,161,229,106,75,12,42,142,415
2002-03,28,DAL,NBA,SG,74,48,1373,146,337,0.433,6,24,0.25,140,313,0.447,0.442,27,32,0.844,88,176,264,105,77,6,47,157,325
2003-04,29,HOU,NBA,SG,19,1,133,5,18,0.278,1,2,0.5,4,16,0.25,0.306,0,4,0,1,18,19,10,7,2,3,17,11
2004-05,30,CHI,NBA,SF,69,1,667,58,161,0.36,2,9,0.222,56,152,0.368,0.366,33,44,0.75,52,94,146,53,43,4,30,78,151
2005-06,31,DAL,NBA,SG,52,45,1245,98,204,0.48,0,2,0,98,202,0.485,0.48,41,53,0.774,75,152,227,89,51,9,39,113,237
2006-07,32,CHI,NBA,SF,54,1,585,61,129,0.473,0,6,0,61,123,0.496,0.473,15,19,0.789,40,69,109,59,32,4,38,78,137
2007-08,33,TOT,NBA,SG-SF,35,2,307,30,76,0.395,0,0,NA,30,76,0.395,0.395,5,9,0.556,28,31,59,27,17,2,21,27,65
2007-08,33,CHI,NBA,SG,22,2,222,24,60,0.4,0,0,NA,24,60,0.4,0.4,3,7,0.429,19,18,37,22,12,1,16,19,51
2007-08,33,SEA,NBA,SF,13,0,85,6,16,0.375,0,0,NA,6,16,0.375,0.375,2,2,1,9,13,22,5,5,1,5,8,14
Career,NA,,NBA,,477,179,7997,785,1794,0.438,50,180,0.278,735,1614,0.455,0.452,299,392,0.763,507,1005,1512,653,436,59,331,879,1919
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DAL,NBA,,184,127,4001,423,900,0.47,22,80,0.275,401,820,0.489,0.482,109,134,0.813,231,489,720,300,203,27,128,412,977
3 seasons,NA,CHI,NBA,,145,4,1474,143,350,0.409,2,15,0.133,141,335,0.421,0.411,51,70,0.729,111,181,292,134,87,9,84,175,339
2 seasons,NA,BOS,NBA,,116,47,2304,208,510,0.408,25,83,0.301,183,427,0.429,0.432,137,182,0.753,155,304,459,204,134,20,111,267,578
1 season,NA,HOU,NBA,,19,1,133,5,18,0.278,1,2,0.5,4,16,0.25,0.306,0,4,0,1,18,19,10,7,2,3,17,11
1 season,NA,SEA,NBA,,13,0,85,6,16,0.375,0,0,NA,6,16,0.375,0.375,2,2,1,9,13,22,5,5,1,5,8,14
