Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,23,BLB,NBA,C,72,NA,2672,410,983,0.417,449,704,0.638,958,82,253,1269
1954-55,24,NYK,NBA,C,72,NA,2024,364,832,0.438,310,498,0.622,818,67,286,1038
1955-56,25,NYK,NBA,C,72,NA,1702,277,668,0.415,331,469,0.706,623,47,293,885
1956-57,26,NYK,NBA,C,72,NA,1622,295,709,0.416,277,371,0.747,587,36,284,867
1957-58,27,NYK,NBA,C,72,NA,1709,304,688,0.442,271,389,0.697,747,52,283,879
1958-59,28,NYK,NBA,C,72,NA,1588,260,700,0.371,229,321,0.713,569,49,275,749
1959-60,29,TOT,NBA,C,47,NA,882,136,355,0.383,70,112,0.625,340,31,177,342
1959-60,29,NYK,NBA,C,16,NA,186,31,94,0.33,19,33,0.576,82,2,44,81
1959-60,29,MNL,NBA,C,31,NA,696,105,261,0.402,51,79,0.646,258,29,133,261
1960-61,30,LAL,NBA,C,78,NA,1510,189,508,0.372,135,193,0.699,539,37,302,513
1961-62,31,LAL,NBA,C,80,NA,1478,171,398,0.43,90,130,0.692,473,55,266,432
Career,NA,,NBA,,637,NA,15187,2406,5841,0.412,2162,3187,0.678,5654,456,2419,6974
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,376,NA,8831,1531,3691,0.415,1437,2081,0.691,3426,253,1465,4499
3 seasons,NA,"MNL,LAL",NBA,,189,NA,3684,465,1167,0.398,276,402,0.687,1270,121,701,1206
1 season,NA,BLB,NBA,,72,NA,2672,410,983,0.417,449,704,0.638,958,82,253,1269
