Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,23,BLB,NBA,C,72,NA,2672,5.5,13.2,0.417,6,9.5,0.638,12.9,1.1,3.4,17.1
1954-55,24,NYK,NBA,C,72,NA,2024,6.5,14.8,0.438,5.5,8.9,0.622,14.5,1.2,5.1,18.5
1955-56,25,NYK,NBA,C,72,NA,1702,5.9,14.1,0.415,7,9.9,0.706,13.2,1,6.2,18.7
1956-57,26,NYK,NBA,C,72,NA,1622,6.5,15.7,0.416,6.1,8.2,0.747,13,0.8,6.3,19.2
1957-58,27,NYK,NBA,C,72,NA,1709,6.4,14.5,0.442,5.7,8.2,0.697,15.7,1.1,6,18.5
1958-59,28,NYK,NBA,C,72,NA,1588,5.9,15.9,0.371,5.2,7.3,0.713,12.9,1.1,6.2,17
1959-60,29,TOT,NBA,C,47,NA,882,5.6,14.5,0.383,2.9,4.6,0.625,13.9,1.3,7.2,14
1959-60,29,NYK,NBA,C,16,NA,186,6,18.2,0.33,3.7,6.4,0.576,15.9,0.4,8.5,15.7
1959-60,29,MNL,NBA,C,31,NA,696,5.4,13.5,0.402,2.6,4.1,0.646,13.3,1.5,6.9,13.5
1960-61,30,LAL,NBA,C,78,NA,1510,4.5,12.1,0.372,3.2,4.6,0.699,12.9,0.9,7.2,12.2
1961-62,31,LAL,NBA,C,80,NA,1478,4.2,9.7,0.43,2.2,3.2,0.692,11.5,1.3,6.5,10.5
Career,NA,,NBA,,637,NA,15187,5.7,13.8,0.412,5.1,7.6,0.678,13.4,1.1,5.7,16.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,376,NA,8831,6.2,15,0.415,5.9,8.5,0.691,14,1,6,18.3
3 seasons,NA,"MNL,LAL",NBA,,189,NA,3684,4.5,11.4,0.398,2.7,3.9,0.687,12.4,1.2,6.9,11.8
1 season,NA,BLB,NBA,,72,NA,2672,5.5,13.2,0.417,6,9.5,0.638,12.9,1.1,3.4,17.1
