Season,Team,Lg,Salary
2016-17,Boston Celtics,NBA,"$4,743,000"
2017-18,Boston Celtics,NBA,"$4,956,480"
2018-19,Boston Celtics,NBA,"$5,169,960"
Career,(may be incomplete),,"$14,869,440"
