Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jaylen Brown,,4.5,3,1.5
Sam Smith,94.9,4.6,3.3,1.4
Phil Hubbard,94.2,4.5,2.6,1.6
Chris Gatling,93.5,4.5,3.1,2
Michael Beasley,92.9,4.6,3.4,1.7
Paul Griffin,92.9,4.1,2.9,1.6
Adam Keefe,92.1,4.1,3.3,1.4
Jonas Jerebko,91.7,4.4,3.3,2
Linas Kleiza,91.7,4.7,2.8,1.2
Kurt Rambis,90.4,4.3,2.3,1.5
Danny Fortson,90.1,4.4,3.5,1.9
