,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,20,BOS,NBA,SF,17,215,,4%,35%,58%,2%,-1.8,+1.3,5,4,13,1,10,2,31,4,1
2017-18,21,BOS,NBA,SG,18,583,,71%,29%,,,+0.7,-0.1,10,5,23,0,20,5,64,2,28
2018-19,22,BOS,NBA,SG,9,274,,88%,12%,,,-8.8,-16.7,6,3,14,4,10,1,28,0,5
Career,,,NBA,,44,1072,,62%,25%,12%,,-2.2,-4.0,21,12,50,5,40,8,123,6,34
