,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,LAL,NBA,,9,12,0,0,9,12,3,6,5,5,9,1,2,2,1,6,21,17.3
1991-92,23,LAL,NBA,,4,11,0,0,4,11,5,6,4,8,12,3,1,2,2,5,13,10.4
1992-93,24,LAL,NBA,,8,17,0,0,8,17,4,10,4,6,9,3,3,5,4,5,17,17.5
1994-95,26,LAL,NBA,,12,22,0,0,12,22,7,11,5,13,18,3,1,4,4,6,29,24.8
1995-96,27,LAL,NBA,,8,13,0,1,8,12,5,7,1,9,10,3,1,3,4,6,18,16.3
1996-97,28,LAL,NBA,43:16,9,18,1,1,8,17,11,12,4,5,9,4,3,3,3,5,27,18.4
1997-98,29,LAL,NBA,22:43,5,7,0,0,5,7,6,8,3,6,7,2,1,3,3,4,14,13.0
1999-00,31,CHH,NBA,44:48,10,19,0,1,10,18,7,8,4,10,14,2,1,1,4,5,21,17.0
2000-01,32,CHH,NBA,36:17,8,16,0,0,8,16,8,10,6,10,13,2,2,2,3,6,18,14.5
2001-02,33,CHH,NBA,38:01,12,23,0,1,12,23,6,8,5,11,13,4,3,5,5,5,27,23.7
2003-04,35,DET,NBA,18:25,2,5,0,0,2,5,3,6,2,4,4,4,3,3,2,4,6,7.2
2004-05,36,TOT,NBA,9:10,2,3,0,0,2,3,1,2,2,4,6,1,1,0,2,4,5,3.2
2004-05,36,DET,NBA,9:10,2,3,0,0,2,3,1,2,2,4,6,1,1,0,2,4,5,3.2
Career,,,,44:48,12,23,1,1,12,23,11,12,6,13,18,4,3,5,5,6,29,24.8
7 Seasons,,LAL,NBA,43:16,12,22,1,1,12,22,11,12,5,13,18,4,3,5,4,6,29,24.8
2 Seasons,,DET,NBA,18:25,2,5,0,0,2,5,3,6,2,4,6,4,3,3,2,4,6,7.2
3 Seasons,,CHH,NBA,44:48,12,23,0,1,12,23,8,10,6,11,14,4,3,5,5,6,27,23.7
