,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,CHH,NBA,PF,10,287,,,,78%,22%,+5.7,-3.3,0,9,15,5,19,0,16,1,12
2001-02,33,CHH,NBA,PF,9,254,,,,84%,16%,-3.4,-8.0,5,5,15,4,16,0,34,2,8
2003-04,35,DET,NBA,C,14,124,,,,,100%,-3.0,-11.8,2,2,13,3,7,0,21,0,4
2004-05,36,DET,NBA,C,10,57,,,,15%,85%,+9.6,+4.2,2,1,5,1,4,0,12,0,3
Career,,,NBA,,43,722,,,,62%,38%,+1.3,-5.8,9,17,48,13,46,0,83,3,27
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,24,181,,,,5%,95%,+1.0,-6.8,4,3,18,4,11,0,33,0,7
2 seasons,,CHH,NBA,,19,541,,,,81%,19%,+1.4,-5.5,5,14,30,9,35,0,50,3,20
