,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,29,DAL,NBA,PG,17,231,.368,17.9,.526,.179,.063,.095,.189,.474,.400,.412,.333,.556,.333,.333,.300,.000,0,.800,.044,.500,1,0
2017-18,30,BOS,NBA,PG,4,40,.609,16.1,.478,.261,.087,.043,.087,.522,.727,.833,.500,.000,1.000,.500,.500,.000,0,.833,.083,1.000,0,0
Career,,,NBA,,21,271,.415,17.6,.517,.195,.068,.085,.169,.483,.459,.522,.375,.500,.400,.368,.357,.000,0,.810,.053,.667,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DAL,NBA,,17,231,.368,17.9,.526,.179,.063,.095,.189,.474,.400,.412,.333,.556,.333,.333,.300,.000,0,.800,.044,.500,1,0
1 season,,BOS,NBA,,4,40,.609,16.1,.478,.261,.087,.043,.087,.522,.727,.833,.500,.000,1.000,.500,.500,.000,0,.833,.083,1.000,0,0
