Season,Team,Lg,Salary
2011-12,Atlanta Hawks,NBA,"$122,237"
2011-12,New Orleans Hornets,NBA,"$76,392"
2012-13,Cleveland Cavaliers,NBA,"$251,076"
2012-13,New Orleans Hornets,NBA,"$44,835"
2013-14,Indiana Pacers,NBA,"$884,293"
2014-15,Indiana Pacers,NBA,"$948,163"
2015-16,Brooklyn Nets,NBA,"$1,015,421"
Career,(may be incomplete),,"$3,342,417"
