,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,27,NOH,NBA,42:54,7,17,4,6,7,12,6,6,1,6,6,18,2,1,4,5,20,21.3
2013-14,28,NOP,NBA,39:16,8,17,3,6,7,14,8,8,2,5,7,9,4,1,4,6,20,16.1
2014-15,29,CHO,NBA,40:01,9,19,5,12,6,12,6,6,1,5,5,6,4,2,4,4,23,16.2
2015-16,30,TOT,NBA,24:00,6,15,2,4,5,11,5,5,1,6,6,5,2,1,3,3,17,11.4
2015-16,30,CHO,NBA,24:00,6,15,2,4,5,11,5,5,1,6,6,5,2,1,3,3,17,11.4
2015-16,30,POR,NBA,17:18,6,9,2,3,5,6,5,5,1,3,3,4,1,1,3,3,14,10.9
2016-17,31,CHO,NBA,28:09,5,10,3,3,3,7,4,4,1,3,3,4,1,1,3,2,15,15.1
Career,,,,42:54,9,19,5,12,7,14,8,8,2,6,7,18,4,2,4,6,23,21.3
2 Seasons,,"NOH,NOP",NBA,42:54,8,17,4,6,7,14,8,8,2,6,7,18,4,1,4,6,20,21.3
3 Seasons,,CHO,NBA,40:01,9,19,5,12,6,12,6,6,1,6,6,6,4,2,4,4,23,16.2
1 Season,,POR,NBA,17:18,6,9,2,3,5,6,5,5,1,3,3,4,1,1,3,3,14,10.9
