,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,27,NOH,NBA,PG,78,1324,100%,,,,,-8.0,-5.1,31,28,51,6,29,7,512,6,33
2013-14,28,NOP,NBA,PG,72,1667,100%,,,,,-4.9,-4.1,56,27,55,3,44,18,525,10,29
2014-15,29,CHO,NBA,PG,72,1330,87%,14%,,,,-3.6,-0.2,38,13,44,1,24,11,376,5,14
2015-16,30,TOT,NBA,PG,51,470,87%,13%,,,,-7.6,-10.0,12,9,22,2,20,5,129,9,7
2015-16,30,CHO,NBA,PG,30,333,81%,19%,,,,-2.7,-6.1,12,3,16,1,16,4,94,5,4
2015-16,30,POR,NBA,PG,21,137,100%,,,,,-18.8,-20.3,0,6,6,1,4,1,35,4,3
2016-17,31,CHO,NBA,PG,41,416,99%,1%,,,,-6.6,-7.8,18,6,9,1,14,4,123,1,11
Career,,,NBA,,314,5207,95%,5%,,,,-5.7,-4.2,155,83,181,13,131,45,1665,31,94
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,"NOH,NOP",NBA,,150,2991,100%,,,,,-6.3,-4.5,87,55,106,9,73,25,1037,16,62
3 seasons,,CHO,NBA,,143,2079,88%,12%,,,,-4.0,-2.6,68,22,69,3,54,19,593,11,29
1 season,,POR,NBA,,21,137,100%,,,,,-18.8,-20.3,0,6,6,1,4,1,35,4,3
