Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dwight Buycks,,0.2,0.1,0
Gerald Madkins,78.9,0.3,0.1,0
Michael Hawkins,78.3,0.2,0,0
Eddie Gill,76.1,0.3,0.1,0
Randy Livingston,73.5,0.3,0.1,0
Dominique Jones,72.0,0.2,0,0
Rusty LaRue,70.1,0.3,0.1,-0.1
A.J. Guyton,68.8,0.3,0.1,-0.1
Jannero Pargo,65.9,0.2,0.1,0.1
Manny Harris,64.6,0.3,0,0
R.J. Hunter,62.5,0.3,0,0
