,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,24,TOR,NBA,PG,14,146,.313,15.7,.646,.188,.167,.063,.229,.354,.323,.667,.125,.333,.182,.294,.500,.000,0,1.000,.118,.500,0,0
2014-15,25,LAL,NBA,PG,6,123,.450,13.5,.725,.300,.075,.125,.225,.275,.379,.417,.000,.800,.222,.636,.091,.000,0,.571,.091,1.000,0,0
2017-18,28,DET,NBA,PG,29,427,.414,13.1,.773,.288,.157,.086,.242,.227,.438,.596,.226,.412,.396,.333,.284,.000,0,.400,.044,.500,3,0
Career,,,NBA,,49,696,.402,13.6,.745,.273,.147,.087,.238,.255,.413,.577,.190,.480,.338,.370,.284,.000,0,.556,.068,.600,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DET,NBA,,29,427,.414,13.1,.773,.288,.157,.086,.242,.227,.438,.596,.226,.412,.396,.333,.284,.000,0,.400,.044,.500,3,0
1 season,,TOR,NBA,,14,146,.313,15.7,.646,.188,.167,.063,.229,.354,.323,.667,.125,.333,.182,.294,.500,.000,0,1.000,.118,.500,0,0
1 season,,LAL,NBA,,6,123,.450,13.5,.725,.300,.075,.125,.225,.275,.379,.417,.000,.800,.222,.636,.091,.000,0,.571,.091,1.000,0,0
