,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1967-68,23,PHI,NBA,,3,5,3,4,3,2,3,8
Career,,,,,3,5,3,4,3,2,3,8
