Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,27,NYA,ABA,SG,7,NA,313,70,143,0.49,2,6,0.333,68,137,0.496,0.497,45,52,0.865,NA,NA,30,36,NA,NA,187
1970-71,28,TEX,ABA,SG,4,NA,101,32,87,0.368,2,12,0.167,30,75,0.4,0.379,14,20,0.7,11,12,23,33,8,12,80
Career,NA,,ABA,,11,NA,414,102,230,0.443,4,18,0.222,98,212,0.462,0.452,59,72,0.819,11,12,53,69,8,12,267
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYA,ABA,,7,NA,313,70,143,0.49,2,6,0.333,68,137,0.496,0.497,45,52,0.865,NA,NA,30,36,NA,NA,187
1 season,NA,TEX,ABA,,4,NA,101,32,87,0.368,2,12,0.167,30,75,0.4,0.379,14,20,0.7,11,12,23,33,8,12,80
