Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,27,NYA,ABA,SG,7,313,24.2,0.564,0.042,0.364,NA,NA,4.8,18,NA,NA,NA,0.8,0.2,1,0.147
1970-71,28,TEX,ABA,SG,4,101,22.8,0.418,0.138,0.23,NA,NA,NA,58,7.7,NA,NA,-0.3,0.2,0,-0.014
Career,NA,,ABA,,11,414,23.8,0.51,0.078,0.313,NA,NA,4.8,27.8,7.7,NA,NA,0.6,0.4,0.9,0.107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYA,ABA,,7,313,24.2,0.564,0.042,0.364,NA,NA,4.8,18,NA,NA,NA,0.8,0.2,1,0.147
1 season,NA,TEX,ABA,,4,101,22.8,0.418,0.138,0.23,NA,NA,NA,58,7.7,NA,NA,-0.3,0.2,0,-0.014
