,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,27,NYA,ABA,,19,,2,,,,13,14,,,,,,,46
1970-71,28,TOT,ABA,,12,,1,,,,7,9,,,,,,,31
1970-71,28,TEX,ABA,,12,,1,,,,7,9,,,,,,,31
Career,,,,,19,,2,,,,13,14,,,,,,,46
1 Season,,NYA,ABA,,19,,2,,,,13,14,,,,,,,46
1 Season,,TEX,ABA,,12,,1,,,,7,9,,,,,,,31
