Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Larry Demic,,1.6,-0.1,-0.1
LeRon Ellis,86.1,1.6,-0.1,-0.2
Dominic McGuire,85.2,1.7,0,-0.2
Ron Riley,78.1,1.6,0.2,0
Jérôme Moïso,77.4,1.5,-0.1,-0.3
Michael Bradley,76.7,1.5,0.1,0
Mark Pope,74.7,1.3,0,-0.1
Damian Jones,73.3,1.5,0.1,0
Lou Amundson,72.4,1.8,0.1,0.1
John Rudometkin,70.5,1.6,-0.1,-0.5
Perry Jones,69.5,1.5,0.2,0
