Season,Team,Lg,Salary
2013-14,Oklahoma City Thunder,NBA,"$2,090,880"
2014-15,Oklahoma City Thunder,NBA,"$2,184,960"
2015-16,Oklahoma City Thunder,NBA,"$2,279,040"
2016-17,Oklahoma City Thunder,NBA,"$3,140,517"
2017-18,Oklahoma City Thunder,NBA,"$22,471,910"
2018-19,Oklahoma City Thunder,NBA,"$24,157,304"
Career,(may be incomplete),,"$56,324,611"
