,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,23,UTA,NBA,SG,10,371,.386,12.8,.584,.376,.099,.030,.079,.416,.407,.526,.300,.000,.125,.357,.542,.069,6,.933,.357,.467,0,0
2010-11,24,POR,NBA,SG,6,202,.474,13.3,.632,.263,.211,.053,.105,.368,.528,.733,.417,.000,.500,.381,.632,.018,1,1.000,.429,.556,0,0
2013-14,27,POR,NBA,SG,11,426,.412,16.2,.500,.184,.154,.074,.088,.500,.500,.680,.238,.500,.583,.324,.382,.015,2,.955,.221,.200,0,0
2015-16,29,DAL,NBA,SF,5,173,.333,18.7,.417,.117,.067,.100,.133,.583,.400,.286,.500,.500,.375,.286,.300,.000,0,1.000,.314,.364,0,0
2018-19,32,IND,NBA,SG,4,119,.300,20.0,.300,.200,.000,.033,.067,.700,.222,.333,,.000,.000,.333,.500,.000,0,1.000,.190,.750,0,0
Career,,,NBA,,36,1291,.393,15.6,.513,.237,.122,.060,.094,.487,.452,.571,.319,.348,.389,.332,.472,.026,9,.968,.289,.407,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,17,628,.430,15.4,.539,.207,.171,.067,.093,.461,.510,.700,.303,.385,.556,.337,.472,.016,3,.967,.270,.333,0,0
1 season,,UTA,NBA,,10,371,.386,12.8,.584,.376,.099,.030,.079,.416,.407,.526,.300,.000,.125,.357,.542,.069,6,.933,.357,.467,0,0
1 season,,DAL,NBA,,5,173,.333,18.7,.417,.117,.067,.100,.133,.583,.400,.286,.500,.500,.375,.286,.300,.000,0,1.000,.314,.364,0,0
1 season,,IND,NBA,,4,119,.300,20.0,.300,.200,.000,.033,.067,.700,.222,.333,,.000,.000,.333,.500,.000,0,1.000,.190,.750,0,0
