,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,23,UTA,NBA,SG,82,2025,.483,11.3,.708,.421,.112,.042,.133,.292,.525,.597,.524,.333,.360,.382,.700,.039,17,.952,.473,.436,3,0
2010-11,24,POR,NBA,SG,82,2758,.449,14.0,.614,.278,.161,.073,.102,.386,.476,.640,.386,.282,.310,.407,.545,.020,18,.961,.344,.438,4,0
2011-12,25,POR,NBA,SG,66,2228,.412,15.4,.558,.233,.110,.088,.127,.442,.434,.506,.429,.388,.340,.383,.438,.010,7,.922,.365,.423,2,0
2012-13,26,POR,NBA,SG,69,2403,.436,16.7,.474,.225,.075,.063,.110,.526,.478,.599,.361,.392,.360,.398,.470,.020,13,.888,.355,.437,1,0
2013-14,27,POR,NBA,SG,82,2780,.441,16.7,.494,.188,.106,.092,.108,.506,.490,.637,.393,.398,.404,.393,.549,.019,17,.940,.344,.403,1,0
2014-15,28,POR,NBA,SG,60,2024,.448,18.1,.408,.146,.105,.069,.088,.592,.534,.600,.570,.462,.439,.389,.451,.013,10,.873,.290,.403,0,0
2015-16,29,DAL,NBA,SF,78,2644,.388,18.5,.385,.105,.093,.081,.107,.615,.432,.500,.342,.406,.462,.360,.415,.002,2,.884,.288,.424,0,0
2016-17,30,DAL,NBA,SG,73,2495,.393,18.7,.434,.113,.091,.112,.119,.566,.432,.552,.377,.432,.356,.363,.296,.001,1,.839,.177,.435,2,0
2017-18,31,DAL,NBA,SF,63,2131,.406,18.4,.423,.096,.118,.106,.103,.577,.441,.507,.439,.459,.361,.381,.392,.000,0,.882,.209,.464,1,0
2018-19,32,TOT,NBA,SF-SG,69,2091,.400,18.3,.423,.125,.138,.112,.049,.577,.437,.609,.365,.372,.353,.372,.558,.000,0,.920,.206,.422,2,0
2018-19,32,DAL,NBA,SF,44,1312,.414,17.8,.439,.124,.166,.113,.036,.561,.456,.638,.385,.434,.235,.380,.500,.000,0,.920,.183,.458,2,0
2018-19,32,NYK,NBA,SG,2,54,.211,19.2,.474,.053,.053,.263,.105,.526,.222,.000,1.000,.200,.000,.200,.000,.000,0,1.000,.300,.000,0,0
2018-19,32,IND,NBA,SG,23,725,.386,19.2,.381,.133,.081,.095,.071,.619,.413,.571,.235,.250,.533,.369,.758,.000,0,.917,.246,.406,0,0
2019-20,33,MIL,NBA,SG,62,1529,.397,19.7,.309,.137,.085,.052,.035,.691,.468,.691,.235,.381,.286,.365,.621,.005,2,.931,.278,.403,0,0
Career,,,NBA,,786,25108,.424,16.8,.481,.187,.110,.083,.101,.519,.469,.591,.407,.396,.373,.381,.499,.012,87,.904,.291,.425,16,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,POR,NBA,,359,12193,.438,16.1,.514,.216,.113,.077,.107,.486,.479,.601,.421,.380,.367,.394,.500,.017,65,.916,.338,.420,8,0
4 seasons,,DAL,NBA,,258,8582,.398,18.4,.418,.108,.110,.101,.098,.582,.438,.543,.386,.433,.384,.369,.389,.001,3,.877,.220,.440,5,0
1 season,,UTA,NBA,,82,2025,.483,11.3,.708,.421,.112,.042,.133,.292,.525,.597,.524,.333,.360,.382,.700,.039,17,.952,.473,.436,3,0
1 season,,MIL,NBA,,62,1529,.397,19.7,.309,.137,.085,.052,.035,.691,.468,.691,.235,.381,.286,.365,.621,.005,2,.931,.278,.403,0,0
1 season,,IND,NBA,,23,725,.386,19.2,.381,.133,.081,.095,.071,.619,.413,.571,.235,.250,.533,.369,.758,.000,0,.917,.246,.406,0,0
1 season,,NYK,NBA,,2,54,.211,19.2,.474,.053,.053,.263,.105,.526,.222,.000,1.000,.200,.000,.200,.000,.000,0,1.000,.300,.000,0,0
