,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,UTA,NBA,SG,10,371,,97%,3%,,,-1.0,+3.0,7,7,15,0,18,8,35,2,12
2010-11,24,POR,NBA,SG,6,202,9%,91%,,,,-8.6,-6.7,4,1,5,2,8,2,14,1,1
2013-14,27,POR,NBA,SG,11,426,,77%,23%,,,-6.2,+2.5,4,12,16,6,13,8,30,0,6
2015-16,29,DAL,NBA,SF,5,173,,16%,84%,,,-30.8,-42.3,1,2,5,0,3,2,12,0,4
2018-19,32,IND,NBA,SG,4,119,,98%,2%,,,-2.9,+8.7,5,2,1,0,1,3,20,0,0
Career,,,NBA,,36,1291,2%,79%,20%,,,-8.1,-4.2,21,24,42,8,43,23,111,3,23
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,17,628,3%,82%,15%,,,-7.0,-0.4,8,13,21,8,21,10,44,1,7
1 season,,UTA,NBA,,10,371,,97%,3%,,,-1.0,+3.0,7,7,15,0,18,8,35,2,12
1 season,,DAL,NBA,,5,173,,16%,84%,,,-30.8,-42.3,1,2,5,0,3,2,12,0,4
1 season,,IND,NBA,,4,119,,98%,2%,,,-2.9,+8.7,5,2,1,0,1,3,20,0,0
