Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,23,UTA,NBA,SG,10,10,371,5.4,13.9,0.386,2.1,5.8,0.357,3.3,8.1,0.407,5.4,6.6,0.813,1.4,4.7,6.1,2.3,2.5,0.7,2.1,4.7,18.2,NA,109,115
2010-11,24,POR,NBA,SG,6,6,202,7.7,16.3,0.474,2.3,6,0.381,5.4,10.3,0.528,4.6,5.4,0.842,0.6,1.4,2,1.7,1.1,0.3,2,4.3,22.3,NA,114,118
2013-14,27,POR,NBA,SG,11,11,426,6.7,16.2,0.412,2.6,8.1,0.324,4,8.1,0.5,3.1,3.8,0.813,0.8,4.3,5.1,1.7,1.7,0.6,2.6,5.4,19.1,NA,102,115
2015-16,29,DAL,NBA,SF,5,5,173,6,18.1,0.333,3,10.6,0.286,3,7.6,0.4,4.5,5.7,0.789,1.2,4.2,5.4,1.8,1.8,0,1.2,4.2,19.6,NA,99,123
2018-19,32,IND,NBA,SG,4,4,119,3.8,12.7,0.3,3,8.9,0.333,0.8,3.8,0.222,1.3,1.3,1,0,4.2,4.2,3.4,1.3,0.4,3.4,2.5,11.9,NA,77,107
Career,NA,,NBA,,36,36,1291,6.1,15.5,0.393,2.5,7.5,0.332,3.6,7.9,0.452,4,4.9,0.818,0.9,4,4.9,2.1,1.8,0.5,2.3,4.6,18.7,NA,103,116
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,POR,NBA,,17,17,628,7,16.2,0.43,2.5,7.5,0.337,4.5,8.7,0.51,3.5,4.3,0.824,0.8,3.4,4.2,1.7,1.5,0.5,2.4,5,20,NA,105,116
1 season,NA,UTA,NBA,,10,10,371,5.4,13.9,0.386,2.1,5.8,0.357,3.3,8.1,0.407,5.4,6.6,0.813,1.4,4.7,6.1,2.3,2.5,0.7,2.1,4.7,18.2,NA,109,115
1 season,NA,DAL,NBA,,5,5,173,6,18.1,0.333,3,10.6,0.286,3,7.6,0.4,4.5,5.7,0.789,1.2,4.2,5.4,1.8,1.8,0,1.2,4.2,19.6,NA,99,123
1 season,NA,IND,NBA,,4,4,119,3.8,12.7,0.3,3,8.9,0.333,0.8,3.8,0.222,1.3,1.3,1,0,4.2,4.2,3.4,1.3,0.4,3.4,2.5,11.9,NA,77,107
