Season,Team,Lg,Salary
2013-14,Phoenix Suns,NBA,"$3,492,720"
2014-15,Phoenix Suns,NBA,"$3,649,920"
2015-16,Phoenix Suns,NBA,"$3,807,120"
2016-17,Phoenix Suns,NBA,"$4,823,621"
2017-18,Phoenix Suns,NBA,"$4,187,599"
2018-19,Atlanta Hawks,NBA,"$4,350,000"
Career,(may be incomplete),,"$24,310,980"
