Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,22,FLO,ABA,PF,7,NA,30,4.8,15.6,0.308,0,0,NA,4.8,15.6,0.308,6,7.2,0.833,4.8,12,16.8,4.8,NA,7.2,13.2,15.6
Career,NA,,ABA,,7,NA,30,4.8,15.6,0.308,0,0,NA,4.8,15.6,0.308,6,7.2,0.833,4.8,12,16.8,4.8,NA,7.2,13.2,15.6
