Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,22,FLO,ABA,PF,7,NA,30,4,13,0.308,0,0,NA,4,13,0.308,0.308,5,6,0.833,4,10,14,4,NA,6,11,13
Career,NA,,ABA,,7,NA,30,4,13,0.308,0,0,NA,4,13,0.308,0.308,5,6,0.833,4,10,14,4,NA,6,11,13
