Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,24,TOT,NBA,C,31,6,12.6,1.2,2.7,0.458,0,0,NA,1.2,2.7,0.458,0.458,0.7,1,0.656,1.2,2.9,4.1,0.2,0.2,0.7,0.6,2.1,3.1
2013-14,24,GSW,NBA,C,4,0,1.5,0,0.3,0,0,0,NA,0,0.3,0,0,0.3,0.5,0.5,0,0,0,0,0,0,0,0.3,0.3
2013-14,24,PHI,NBA,C,11,0,13.6,1.4,2.6,0.517,0,0,NA,1.4,2.6,0.517,0.517,0.6,1.2,0.538,1,3.5,4.5,0.3,0,0.8,0.8,2.5,3.4
2013-14,24,ORL,NBA,C,16,6,14.6,1.4,3.3,0.434,0,0,NA,1.4,3.3,0.434,0.434,0.8,1.1,0.765,1.7,3.2,4.9,0.1,0.4,0.8,0.6,2.3,3.7
2014-15,25,ORL,NBA,C,59,15,14.3,1.5,2.7,0.562,0,0,0,1.5,2.7,0.565,0.562,0.6,1.1,0.531,2,3,5,0.2,0.3,0.8,0.9,2.4,3.7
2015-16,26,ORL,NBA,C,58,20,12.2,1.7,3.1,0.559,0,0,NA,1.7,3.1,0.559,0.559,1,1.3,0.75,1.2,2.8,3.9,0.2,0.4,0.8,0.6,1.9,4.4
2016-17,27,SAS,NBA,C,76,37,17.5,2.1,3.4,0.622,0,0,NA,2.1,3.4,0.622,0.622,0.9,1.2,0.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1
2017-18,28,ATL,NBA,C,62,46,24.9,4,7.7,0.524,0.8,2.3,0.355,3.2,5.4,0.595,0.577,1.1,1.4,0.779,1.6,6.3,7.9,1.5,0.6,0.8,1.4,2.6,10
2018-19,29,ATL,NBA,C,64,52,25.1,4,8.2,0.492,1.3,3.4,0.382,2.8,4.8,0.57,0.571,1.4,1.8,0.814,1.6,5.9,7.5,1.4,1.1,1.1,1.3,3.3,10.8
2019-20,30,TOT,NBA,C,44,18,17.6,2.3,5.8,0.4,0.5,2.4,0.206,1.8,3.4,0.541,0.443,0.7,0.8,0.833,1.4,4.3,5.7,0.5,0.6,0.9,1.3,3,5.8
2019-20,30,SAC,NBA,C,34,10,15.9,2,5,0.404,0.4,2.1,0.197,1.6,2.9,0.55,0.444,0.7,0.8,0.821,1.4,3.6,4.9,0.4,0.4,0.8,1.4,2.7,5.1
2019-20,30,ATL,NBA,C,10,8,23.3,3.3,8.4,0.393,0.8,3.6,0.222,2.5,4.8,0.521,0.44,0.7,0.8,0.875,1.4,6.8,8.2,0.7,1,1.5,1,4,8.1
Career,NA,,NBA,,394,194,18.3,2.5,4.9,0.516,0.4,1.2,0.333,2.1,3.7,0.574,0.556,0.9,1.3,0.732,1.6,4.4,6,0.7,0.5,0.9,1,2.6,6.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,ATL,NBA,,136,106,24.9,4,8,0.499,1,2.9,0.358,2.9,5.1,0.579,0.563,1.2,1.5,0.802,1.6,6.1,7.7,1.4,0.9,1,1.3,3.1,10.2
3 seasons,NA,ORL,NBA,,133,41,13.4,1.6,2.9,0.543,0,0,0,1.6,2.9,0.545,0.543,0.8,1.2,0.662,1.6,2.9,4.5,0.2,0.3,0.8,0.7,2.2,4
1 season,NA,SAS,NBA,,76,37,17.5,2.1,3.4,0.622,0,0,NA,2.1,3.4,0.622,0.622,0.9,1.2,0.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1
1 season,NA,SAC,NBA,,34,10,15.9,2,5,0.404,0.4,2.1,0.197,1.6,2.9,0.55,0.444,0.7,0.8,0.821,1.4,3.6,4.9,0.4,0.4,0.8,1.4,2.7,5.1
1 season,NA,PHI,NBA,,11,0,13.6,1.4,2.6,0.517,0,0,NA,1.4,2.6,0.517,0.517,0.6,1.2,0.538,1,3.5,4.5,0.3,0,0.8,0.8,2.5,3.4
1 season,NA,GSW,NBA,,4,0,1.5,0,0.3,0,0,0,NA,0,0.3,0,0,0.3,0.5,0.5,0,0,0,0,0,0,0,0.3,0.3
