Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,26,STL,NBA,C,50,NA,394,61,139,0.439,25,64,0.391,NA,NA,123,13,NA,NA,85,147
1968-69,27,ATL,NBA,C,78,NA,1367,265,568,0.467,154,231,0.667,NA,NA,529,97,NA,NA,239,684
1969-70,28,ATL,NBA,C,82,NA,2623,438,943,0.464,240,318,0.755,NA,NA,796,238,NA,NA,335,1116
1970-71,29,ATL,NBA,C,82,NA,1864,241,503,0.479,195,288,0.677,NA,NA,546,108,NA,NA,253,677
1971-72,30,TOT,NBA,C,75,NA,983,147,338,0.435,100,154,0.649,NA,NA,276,51,NA,NA,138,394
1971-72,30,ATL,NBA,C,11,NA,119,8,33,0.242,10,18,0.556,NA,NA,36,8,NA,NA,14,26
1971-72,30,HOU,NBA,C,12,NA,180,18,54,0.333,26,38,0.684,NA,NA,44,5,NA,NA,18,62
1971-72,30,DET,NBA,C,52,NA,684,121,251,0.482,64,98,0.653,NA,NA,196,38,NA,NA,106,306
1972-73,31,DET,NBA,C,73,NA,771,131,257,0.51,72,114,0.632,NA,NA,261,56,NA,NA,126,334
1973-74,32,DET,NBA,C,78,NA,947,117,283,0.413,90,139,0.647,102,191,293,86,39,30,158,324
1974-75,33,DET,NBA,C,79,NA,1078,118,260,0.454,85,117,0.726,96,189,285,90,50,36,129,321
Career,NA,,NBA,,597,NA,10027,1518,3291,0.461,961,1425,0.674,198,380,3109,739,89,66,1463,3997
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"STL,ATL",NBA,,303,NA,6367,1013,2186,0.463,624,919,0.679,NA,NA,2030,464,NA,NA,926,2650
4 seasons,NA,DET,NBA,,282,NA,3480,487,1051,0.463,311,468,0.665,198,380,1035,270,89,66,519,1285
1 season,NA,HOU,NBA,,12,NA,180,18,54,0.333,26,38,0.684,NA,NA,44,5,NA,NA,18,62
