Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2017-18,22,MEM,NBA,SF,82,74,2350,7.3,16.6,0.44,2,5.7,0.356,5.3,10.9,0.484,2.7,3.6,0.747,1.1,4.5,5.5,2.9,1.6,0.4,2.7,5,19.3,NA,100,113
2018-19,23,MEM,NBA,SF,18,0,330,7.4,18.4,0.402,2.3,6,0.375,5.1,12.3,0.415,3.3,4.5,0.733,1.4,3.3,4.7,2.4,1.5,0.6,2.9,7.5,20.3,NA,94,112
2019-20,24,MEM,NBA,SG,65,65,1851,9.4,23.3,0.402,3.3,9,0.369,6.1,14.3,0.423,3.6,4.5,0.809,1.5,3.8,5.4,3.2,1.4,0.6,2.7,6.2,25.7,NA,100,113
Career,NA,,NBA,,165,139,4531,8.2,19.6,0.418,2.6,7.1,0.364,5.6,12.5,0.449,3.1,4,0.775,1.3,4.1,5.4,3,1.5,0.5,2.7,5.7,22.1,NA,100,113
