Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,HSM,ABA,SG,76,NA,1572,289,838,0.345,16,57,0.281,273,781,0.35,0.354,119,183,0.65,NA,NA,274,103,82,132,713
1968-69,24,HSM,ABA,SG,11,NA,264,37,123,0.301,0,5,0,37,118,0.314,0.301,5,7,0.714,13,16,29,17,16,19,79
Career,NA,,ABA,,87,NA,1836,326,961,0.339,16,62,0.258,310,899,0.345,0.348,124,190,0.653,13,16,303,120,98,151,792
