Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,HSM,ABA,SG,76,NA,1572,6.6,19.2,0.345,0.4,1.3,0.281,6.3,17.9,0.35,2.7,4.2,0.65,NA,NA,6.3,2.4,1.9,3,16.3
1968-69,24,HSM,ABA,SG,11,NA,264,5,16.8,0.301,0,0.7,0,5,16.1,0.314,0.7,1,0.714,1.8,2.2,4,2.3,2.2,2.6,10.8
Career,NA,,ABA,,87,NA,1836,6.4,18.8,0.339,0.3,1.2,0.258,6.1,17.6,0.345,2.4,3.7,0.653,1.8,2.2,5.9,2.4,1.9,3,15.5
