,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,HSM,ABA,,11,,2,,,,9,15,,,,,,,24
1968-69,24,HSM,ABA,,6,,0,,,,2,2,,,,,,,12
Career,,,,,11,,2,,,,9,15,,,,,,,24
