Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,28,PHW,BAA,NA,9,NA,NA,0.075,0.25,NA,NA,NA,NA,NA,-0.2,0.1,-0.2,NA
Career,NA,,BAA,NA,9,NA,NA,0.075,0.25,NA,NA,NA,NA,NA,-0.2,0.1,-0.2,NA
