Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1969-70,22,MMF,ABA,SG,57,1503,10.7,0.441,0.045,0.352,NA,NA,4.3,14.1,NA,NA,14,21.2,NA,-0.9,1,0.1,0.004,NA,NA,NA,NA,NA
1970-71,23,DNR,ABA,SG,80,3097,18.6,0.517,0.04,0.443,NA,NA,4.6,19.1,NA,NA,14.4,27.1,NA,4.5,2.7,7.2,0.112,NA,NA,NA,NA,NA
1971-72,24,TOT,ABA,SG,54,1171,11.6,0.44,0.023,0.362,4.2,3.8,4,18.8,NA,NA,12.9,25.8,NA,-1.4,1.4,0,-0.001,NA,NA,NA,NA,NA
1971-72,24,MMP,ABA,SG,26,693,13.5,0.436,0.018,0.345,5.1,4.2,4.6,17.9,NA,NA,11.2,29.8,NA,-1.1,0.9,-0.2,-0.015,NA,NA,NA,NA,NA
1971-72,24,INA,ABA,SG,28,478,8.7,0.451,0.034,0.406,3,3.3,3.2,20.2,NA,NA,16.9,20.1,NA,-0.3,0.5,0.2,0.019,NA,NA,NA,NA,NA
1973-74,26,TOT,TOT,SG,22,361,9.8,0.42,0,0.231,4.3,6.1,5.2,21.7,0.9,0.6,26.5,17,NA,-0.4,0.1,-0.2,-0.033,NA,-3.2,-1,-4.2,-0.2
1973-74,26,INA,ABA,SG,3,26,4,0.421,0,0.429,3.7,7.2,5.4,15.3,0,0,26.5,17,NA,-0.1,0,0,-0.075,NA,-4.3,-0.4,-4.6,0
1973-74,26,PHI,NBA,SG,19,335,10.2,0.42,NA,0.22,4.4,6,5.2,22.2,0.9,0.6,NA,NA,NA,-0.3,0.1,-0.2,-0.029,NA,-3.1,-1.1,-4.1,-0.2
Career,NA,,TOT,,213,6132,14.8,0.482,0.036,0.399,4.2,4.3,4.4,18,0.9,0.6,14.1,25.3,NA,1.8,5.3,7.1,0.055,NA,-3.2,-1,-4.2,-0.2
,NA,,ABA,,194,5797,15.1,0.485,0.038,0.406,4.2,3.9,4.4,17.7,0,0,14.1,25.3,NA,2.1,5.1,7.3,0.06,NA,-4.3,-0.4,-4.6,0
,NA,,NBA,,19,335,10.2,0.42,NA,0.22,4.4,6,5.2,22.2,0.9,0.6,NA,NA,NA,-0.3,0.1,-0.2,-0.029,NA,-3.1,-1.1,-4.1,-0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DNR,ABA,,80,3097,18.6,0.517,0.04,0.443,NA,NA,4.6,19.1,NA,NA,14.4,27.1,NA,4.5,2.7,7.2,0.112,NA,NA,NA,NA,NA
1 season,NA,MMF,ABA,,57,1503,10.7,0.441,0.045,0.352,NA,NA,4.3,14.1,NA,NA,14,21.2,NA,-0.9,1,0.1,0.004,NA,NA,NA,NA,NA
2 seasons,NA,INA,ABA,,31,504,8.5,0.45,0.033,0.407,3,3.5,3.3,20,0,0,17.3,19.9,NA,-0.3,0.5,0.1,0.014,NA,-4.3,-0.4,-4.6,0
1 season,NA,MMP,ABA,,26,693,13.5,0.436,0.018,0.345,5.1,4.2,4.6,17.9,NA,NA,11.2,29.8,NA,-1.1,0.9,-0.2,-0.015,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,19,335,10.2,0.42,NA,0.22,4.4,6,5.2,22.2,0.9,0.6,NA,NA,NA,-0.3,0.1,-0.2,-0.029,NA,-3.1,-1.1,-4.1,-0.2
