Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,24,DNA,ABA,PF,1,NA,29:00,8,12,0.667,0,0,NA,8,11,0.727,NA,10,3,NA,NA,NA,2,24
1976-77,25,DEN,NBA,PF,1,1,14:00,1,4,0.25,NA,NA,NA,0,0,NA,0,0,3,0,1,NA,0,2
1977-78,26,DEN,NBA,PF,1,0,18:00,1,3,0.333,NA,NA,NA,0,0,NA,1,6,2,0,1,1,4,2
1980-81,29,PHI,NBA,PF,1,0,16:00,5,11,0.455,0,0,NA,1,1,1,1,4,0,1,1,0,2,11
1981-82,30,PHI,NBA,PF,1,0,14:00,2,5,0.4,0,0,NA,1,2,0.5,1,4,1,1,0,0,2,5
Career,NA,,TOT,,5,1,91,17,35,0.486,0,0,NA,10,14,0.714,3,24,9,2,3,1,10,44
,NA,,NBA,,4,1,62,9,23,0.391,0,0,NA,2,3,0.667,3,14,6,2,3,1,8,20
,NA,,ABA,,1,NA,29,8,12,0.667,0,0,NA,8,11,0.727,NA,10,3,NA,NA,NA,2,24
