,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1984-85,22,HOU,NBA,,5,10,0,0,5,10,7,10,5,10,12,3,2,6,5,6,12,13.6
1985-86,23,HOU,NBA,,8,12,0,1,8,12,7,13,6,11,16,4,2,5,4,6,19,20.2
1986-87,24,HOU,NBA,,11,19,0,1,11,19,9,11,7,11,15,5,3,5,6,6,28,24.9
1987-88,25,HOU,NBA,,10,12,1,1,10,12,7,8,7,11,13,6,2,3,5,6,22,20.6
1988-89,26,SAC,NBA,,10,18,0,2,10,18,12,16,6,9,12,4,4,4,7,6,25,21.9
1989-90,27,GSW,NBA,,5,9,0,1,5,9,5,6,5,8,11,4,3,2,5,5,14,11.2
1990-91,28,GSW,NBA,,10,15,1,2,10,15,5,5,5,8,9,4,2,3,4,6,25,17.6
1991-92,29,GSW,NBA,,3,5,0,1,3,5,2,4,2,5,6,2,2,2,2,5,6,5.9
Career,,,,,11,19,1,2,11,19,12,16,7,11,16,6,4,6,7,6,28,24.9
4 Seasons,,HOU,NBA,,11,19,1,1,11,19,9,13,7,11,16,6,3,6,6,6,28,24.9
3 Seasons,,GSW,NBA,,10,15,1,2,10,15,5,6,5,8,11,4,3,3,5,6,25,17.6
1 Season,,SAC,NBA,,10,18,0,2,10,18,12,16,6,9,12,4,4,4,7,6,25,21.9
